,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4,7,19,26,24,47,24,18,7,8,8,8,.,34,16,32,8,11,.,4,5,0,0,45,16,6,3,0,4,45,21,0,6,6,34,107,37,18,10,0,21,18,47,6,22,45,3,126,828,62,158,70,19,35,14,9,9,43,34,0,24,.,15
72,.,.,7,.,4,.,4,3,.,3,4,3,.,5,11,4,.,5,0,0,.,0,0,18,5,.,0,0,0,7,6,.,4,3,5,31,12,0,0,0,4,16,19,6,10,7,.,29,96,221,23,8,17,11,5,4,.,5,5,5,3,0,0
73,0,5,8,12,5,12,5,7,.,3,.,0,0,6,12,15,7,6,.,.,.,0,3,14,8,4,5,.,.,23,14,0,5,0,18,29,24,.,.,0,16,9,5,6,16,13,0,31,176,16,292,69,30,18,8,.,7,23,25,5,12,0,10
74,.,6,6,5,14,14,8,4,0,0,0,5,.,18,5,5,3,4,0,0,0,0,.,6,.,.,0,3,3,7,5,0,.,3,14,15,6,.,.,0,.,.,8,0,13,8,.,13,37,9,49,466,26,7,8,.,6,9,9,3,14,0,3
75,0,0,.,.,.,5,.,0,0,.,0,0,.,.,.,0,0,3,0,0,.,0,0,.,0,0,.,0,.,5,.,0,0,0,0,9,.,.,0,0,.,3,5,0,7,8,4,.,7,5,13,32,85,0,6,3,4,3,6,0,0,0,0
80,.,3,10,7,11,21,15,12,7,15,15,6,.,16,6,9,.,6,3,.,4,0,.,13,11,8,3,.,.,22,14,0,7,6,14,14,7,4,0,0,5,0,7,.,8,6,.,7,35,4,14,13,0,580,133,19,32,126,93,40,47,9,16
81,.,.,4,3,8,3,10,8,.,.,10,.,0,3,5,.,.,.,4,.,0,0,0,5,10,0,.,.,0,9,.,.,3,0,.,8,11,0,0,.,.,.,3,3,4,.,.,12,10,.,4,13,.,86,298,17,30,23,24,13,13,6,11
82,0,0,3,0,0,.,3,4,.,0,0,0,.,3,0,0,0,.,0,0,0,0,.,.,0,0,0,0,.,.,0,.,.,.,0,0,0,.,0,0,.,0,.,0,.,.,0,0,.,0,4,.,.,8,33,70,0,6,9,.,0,0,.
83,0,.,6,3,3,5,.,6,0,.,8,0,.,5,.,7,.,.,0,.,.,0,9,3,6,3,0,0,0,4,4,0,.,.,10,.,5,0,0,0,0,0,7,0,3,.,0,3,.,0,3,9,5,29,47,14,173,17,17,14,7,.,29
90,5,10,22,26,30,41,47,18,.,5,17,.,0,35,21,17,8,17,3,.,5,7,9,31,23,3,4,.,5,48,22,7,7,.,24,32,7,5,9,0,5,3,11,.,10,13,.,22,36,4,11,11,5,145,28,.,19,590,209,72,56,4,30
91,7,7,15,20,17,36,46,14,5,8,27,4,0,21,18,16,8,5,6,.,8,.,.,14,4,16,0,9,6,45,19,7,3,5,27,20,7,.,3,0,4,.,10,.,3,5,9,10,20,6,13,5,.,85,17,8,33,208,481,112,121,5,24
92,.,.,5,.,3,9,22,7,.,.,15,3,.,5,.,3,3,0,0,7,5,0,0,10,7,.,5,0,0,4,10,.,0,0,4,8,3,0,0,0,5,.,3,3,3,.,3,7,5,0,6,5,4,28,28,5,11,43,99,165,24,4,44
93,6,12,11,13,6,30,40,31,10,24,25,14,11,13,13,12,11,7,.,.,.,0,0,16,15,.,.,.,3,12,12,0,5,.,14,14,7,4,.,0,6,3,21,.,.,11,0,13,22,3,6,13,3,49,21,3,12,75,155,39,470,10,39
94,0,.,.,0,.,.,0,9,.,3,9,5,6,0,0,0,.,.,.,.,.,0,0,.,0,0,.,0,0,.,6,0,0,.,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.,0,0,6,0,.,3,8,7,4,6,76,15
95,0,4,.,4,.,9,5,3,.,0,17,10,.,6,.,5,4,3,0,0,.,0,0,9,12,.,.,0,0,3,4,0,4,.,3,11,.,0,.,0,0,4,.,0,0,5,0,9,6,0,4,0,0,6,14,.,13,26,36,18,31,9,164
